run_id,seed,t,device_id,station,event,model_class,damage_state,battery_state,exceptions,extra_json
high_arrivals_rep001,43,16366.58904568286,192,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16379.678270321916,193,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16379.678270321916,193,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16379.678270321916,193,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16379.678270321916,194,Q2,Q_GET,,,,[],{}
high_arrivals_rep001,43,16379.678270321916,193,S4,M3_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16379.678270321916,194,S3,M2_START,supported,normal,normal,[],"{""cooling"": ""-80C""}"
high_arrivals_rep001,43,16384.364411647497,191,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16384.364411647497,191,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.28942962914831794}}"
high_arrivals_rep001,43,16401.55361700701,193,S4,M3_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16401.55361700701,193,Q4,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16403.962197910994,192,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16403.962197910994,192,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16403.962197910994,192,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,16403.962197910994,193,Q4,Q_GET,,,,[],{}
high_arrivals_rep001,43,16403.962197910994,192,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16403.962197910994,193,S5,M4_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16410.502675381907,381,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16410.502675381907,381,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16410.502675381907,382,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16410.502675381907,586,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16410.502675381907,382,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16410.502675381907,587,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16410.502675381907,787,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16410.502675381907,788,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16418.38488478618,587,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16424.411311682594,587,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16449.804954835476,192,S6,PACK_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16449.804954835476,192,S6,DISPATCHED,supported,normal,normal,[],"{""outputs"": {""batteries"": 1.0, ""logic_boards"": 1.0, ""housings"": 1.0, ""modules_magnets"": 1.0, ""mixed_fines"": 0.10936050068975624}}"
high_arrivals_rep001,43,16467.83492693762,382,S2,M1_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16467.83492693762,382,Q2,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16467.83492693762,383,Q1,Q_GET,,,,[],{}
high_arrivals_rep001,43,16467.83492693762,587,Q1,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16467.83492693762,383,S2,M1_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16467.83492693762,588,Q0,Q_GET,,,,[],{}
high_arrivals_rep001,43,16467.83492693762,788,Q0,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16467.83492693762,789,S0,ARRIVAL_BIN,supported,normal,normal,[],{}
high_arrivals_rep001,43,16472.342486877507,588,S1,IDENTIFY_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16480.995419642557,588,S1,IDENTIFY_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16499.05184347514,193,S5,M4_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16499.05184347514,193,Q5,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16499.05184347514,193,Q5,Q_GET,,,,[],{}
high_arrivals_rep001,43,16499.05184347514,193,S6,PACK_START,supported,normal,normal,[],{}
high_arrivals_rep001,43,16499.843143009482,194,S3,M2_END,supported,normal,normal,[],{}
high_arrivals_rep001,43,16499.843143009482,194,Q3,Q_PUT,,,,[],{}
high_arrivals_rep001,43,16499.843143009482,194,Q3,Q_GET,,,,[],{}
high_arrivals_rep001,43,16499.843143009482,195,Q2,Q_GET,,,,[],{}
