run_id,t,Q0,Q1,Q2,Q3,Q4,Q5,completed,op_feed_util,scanner_util,m1_fixture_util,m2_cooling_slot_util,op_battery_monitor_util,m3_punch_util,op_maint_util,m4_module_util,op_sort_util,op_pack_util
high_arrivals_rep000,14940,199,200,160,0,2,0,162,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,14970,199,200,160,0,2,0,162,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15000,198,200,160,0,1,0,162,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15030,198,200,160,0,2,0,163,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15060,197,200,160,0,1,0,163,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15090,196,200,161,0,2,0,164,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15120,200,200,162,0,2,0,164,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15150,200,200,163,0,1,0,164,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15180,200,200,163,0,2,0,165,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15210,200,200,165,0,1,0,165,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15240,200,200,165,0,1,0,165,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15270,200,200,165,0,1,0,166,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15300,200,200,165,1,0,0,167,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15330,200,200,165,0,2,0,167,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15360,200,200,166,0,1,0,167,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15390,200,200,166,0,1,0,168,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15420,200,200,167,0,1,0,169,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15450,200,200,167,0,1,0,169,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15480,200,200,167,0,1,0,169,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15510,200,200,168,0,1,0,169,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15540,200,200,168,0,1,0,170,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15570,200,200,168,0,0,0,170,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
high_arrivals_rep000,15600,200,200,168,0,0,0,171,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
high_arrivals_rep000,15630,200,200,168,0,0,0,171,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
